id,shrop_ratio,prob_default,return_preds,loan_amnt,funded_amnt,int_rate,fico_range_low,fico_range_high
157836545,26.053247228740396,0.0056169033,0.17947553598040794,20500,16650.0,0.2565,785,789
157584769,15.937175796793161,0.009182215,0.15080160495257885,30000,26600.0,0.20550000000000002,725,729
